customerID,gender,SeniorCitizen,PhoneService,MultipleLines,DeviceProtection,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5276,0,0,1,0,1,0,0,0.01791044776119402,7.260979275244611,0
2020,1,0,1,0,0,1,1,0.5144278606965175,4.24778070111149,0
1742,1,0,1,0,0,0,1,0.4522388059701493,7.92419899080613,0
6013,0,0,1,2,1,0,1,0.06467661691542287,6.539730453847818,1
3822,1,0,1,0,0,1,0,0.3248756218905472,7.740033768327064,0
2398,0,0,0,1,2,1,1,0.4194029850746268,7.87874250777532,0
6747,1,0,1,2,2,0,3,0.6069651741293532,7.976526725639226,0
1973,0,1,1,2,0,1,1,0.672139303482587,7.454430555641825,1
3728,0,0,0,1,0,1,2,0.061691542288557194,4.461299815568389,1
3341,1,0,1,0,2,1,1,0.9139303482587063,8.810713189968224,0
294,1,0,1,0,0,0,3,0.7208955223880598,5.470799003060018,0
4971,1,0,1,2,1,1,1,0.07014925373134329,7.42198510188169,0
6254,1,0,1,2,2,1,2,0.8701492537313432,7.999510780187034,1
821,0,1,1,2,0,0,2,0.6661691542288557,6.544990400406,0
6577,1,0,1,2,1,0,3,0.06069651741293533,7.411314566756082,0
915,1,0,0,1,0,1,2,0.05970149253731341,3.188416617383492,1
4151,0,0,1,2,1,0,0,0.0681592039800995,7.527175184144923,0
5061,1,1,1,0,0,1,0,0.3611940298507462,6.715504591110298,0
4416,1,0,1,2,2,0,3,0.7796019900497512,8.767835171432257,0
5404,0,0,1,2,0,1,2,0.5796019900497512,6.7309584328308825,1
4381,1,0,1,2,2,1,1,0.6258706467661692,8.325112165553845,0
5412,0,0,0,1,0,1,2,0.2014925373134328,5.801513963149536,0
4954,1,0,1,0,0,1,2,0.7427860696517413,7.198520094893823,0
1177,0,0,1,2,0,1,2,0.7487562189054726,5.892196545449313,1
2076,0,0,1,2,2,0,3,0.6611940298507463,8.69802196790121,0
6865,0,0,1,2,0,0,2,0.47512437810945274,8.495254283897484,0
275,0,1,1,2,0,1,1,0.8283582089552238,8.58916030213203,1
417,1,0,1,0,0,1,0,0.5636815920398011,7.634603157714716,1
961,1,0,1,0,1,0,3,0.02487562189054726,6.188366787216965,0
4266,0,0,1,0,0,1,1,0.4298507462686567,8.326323200652324,0
4793,1,0,1,0,0,0,3,0.3606965174129353,7.741164276958892,0
3737,0,1,1,0,0,1,2,0.5109452736318407,4.8801468859423185,1
284,0,1,1,2,2,1,2,0.8109452736318408,8.3030093814735,0
5267,1,0,1,2,2,1,0,0.9104477611940299,8.497123128362302,0
6912,1,0,1,2,2,1,0,0.6228855721393034,8.653025684477237,0
395,0,0,1,0,1,0,3,0.020398009950248763,6.610763337204578,0
4094,1,0,1,2,2,1,0,0.49303482587064673,8.47733947796053,0
1753,1,0,1,2,1,1,3,0.057711442786069655,3.1801349965517702,1
1782,1,0,1,0,1,1,1,0.015422885572139305,7.254637429658003,0
726,1,0,1,2,1,0,0,0.07412935323383085,7.274929907801973,0
510,0,0,0,1,2,1,2,0.3771144278606965,7.972103881446254,0
2810,1,0,1,0,2,1,0,0.6810945273631841,8.5772529478439,0
2612,0,0,1,0,1,0,3,0.021393034825870627,3.0155349008501706,0
5771,0,0,1,0,1,1,3,0.013930348258706454,6.112686108696808,0
4738,0,0,1,0,0,0,2,0.32139303482587056,3.9229629454664803,1
6799,0,0,1,2,0,1,3,0.3592039800995025,4.76260119393692,0
2552,0,1,1,2,2,0,1,0.8940298507462686,8.67236620562443,0
6038,0,0,1,2,0,0,3,0.36019900497512436,7.546182247341849,0
5496,0,0,1,0,0,0,3,0.26965174129353237,3.814410176561146,0
6647,0,0,1,2,2,0,3,0.4054726368159204,7.411223906294559,0
2060,0,0,1,0,2,0,2,0.5094527363184079,6.167621307197855,0
4679,1,0,1,2,0,1,2,0.8189054726368158,7.255273427135451,1
3023,1,1,0,1,2,1,1,0.46467661691542295,8.422003004412488,0
2970,0,0,1,0,1,1,3,0.02238805970149252,3.0204248861443626,1
4138,0,0,1,0,1,0,3,0.005970149253731349,5.094976442530006,0
1145,1,0,1,0,1,0,0,0.015422885572139305,6.745118695504581,0
913,0,0,0,1,0,0,0,0.06766169154228854,5.2467608796336345,0
2071,1,0,1,0,2,1,0,0.5626865671641791,5.774240938304763,1
166,1,0,1,2,2,1,1,0.9557213930348257,8.994488918572177,0
3960,0,0,0,1,0,1,2,0.061691542288557194,6.1796024892233765,1
3952,1,0,1,0,2,0,1,0.9049751243781096,8.86074743418465,0
14,0,0,0,1,2,0,0,0.2666666666666666,7.847801599210689,0
2971,0,0,1,0,0,1,3,0.32587064676616917,5.658785108725465,0
5890,0,0,1,2,2,1,0,0.9174129353233832,8.985006924588937,0
2869,1,1,1,2,2,1,2,0.6606965174129353,8.64534011376392,0
3676,1,0,1,0,0,0,3,0.4159203980099502,8.292561032675568,0
3203,1,0,1,0,0,0,0,0.2626865671641791,5.911203065505174,0
1027,1,0,1,2,0,1,0,0.7462686567164178,8.440679250315991,0
2835,0,0,1,0,1,1,3,0.019900497512437804,5.99632770277397,0
406,0,0,1,2,1,0,3,0.07164179104477608,7.335666575920132,0
1734,0,0,1,0,1,0,3,0.023383084577114438,6.996681488176539,0
5785,1,0,1,2,0,1,2,0.7547263681592039,6.5529357555428644,0
6739,1,0,0,1,2,0,3,0.16467661691542285,7.591003627362835,0
4137,1,0,0,1,2,1,0,0.42288557213930345,7.97018756019549,0
3839,1,0,1,0,0,1,2,0.3293532338308458,5.569488886872828,0
2303,1,1,0,1,2,1,1,0.45572139303482584,8.265354339935234,0
1441,0,0,1,2,2,1,0,0.6621890547263681,8.685677790866595,0
2567,0,0,1,0,0,1,1,0.5248756218905473,6.81783057145415,1
300,0,0,1,2,0,1,3,0.31741293532338305,7.668140458807759,0
1670,0,0,1,2,2,1,1,0.7597014925373133,8.69092798727287,0
4797,0,0,0,1,2,0,3,0.4129353233830846,8.195430240865926,0
4388,0,1,1,2,0,0,2,0.8159203980099502,8.466710095045407,0
1838,1,1,1,2,0,1,2,0.8024875621890547,8.662280061599967,0
5781,0,0,1,2,0,1,1,0.790547263681592,8.834875716140644,0
6798,0,1,0,1,2,1,2,0.2194029850746268,7.067277221999022,1
5269,1,1,1,2,0,0,0,0.417910447761194,6.496699572560728,0
6693,0,1,0,1,2,1,2,0.37810945273631835,7.476444068192316,0
3264,1,0,0,1,0,0,0,0.27810945273631843,7.796448683664188,0
2322,0,0,0,1,0,1,2,0.3218905472636816,5.045680635839056,1
5652,0,0,1,2,1,0,3,0.06616915422885569,7.527901566657592,0
1984,0,0,1,2,2,1,2,0.6626865671641791,8.102601563029772,1
2381,0,0,1,0,0,0,3,0.47213930348258704,4.9004483350615,1
521,1,0,1,2,2,0,1,0.4487562189054727,8.134203605823243,0
1116,0,0,1,0,0,0,0,0.3169154228855721,6.564560496600097,0
1285,0,0,1,0,0,0,2,0.5199004975124378,4.255612709818223,1
2115,0,0,1,2,2,1,2,0.7621890547263681,6.860086985280636,1
243,0,0,1,0,0,0,2,0.31741293532338305,3.9150185144079446,0
5131,1,0,1,0,1,0,3,0.014925373134328346,2.9831534913471307,1
3427,1,0,1,2,0,1,0,0.46169154228855724,8.206733671274469,0
6449,0,0,1,0,0,1,0,0.6104477611940298,8.615371980097764,0
2389,0,0,1,0,1,1,3,0.01243781094527363,5.605802066295998,0
6993,1,0,1,0,0,1,2,0.8089552238805969,8.805075243870684,0
362,1,1,1,2,0,1,2,0.554726368159204,8.307064577179522,0
4623,0,0,0,1,0,1,2,0.20547263681592037,6.49888437773914,0
1850,1,1,1,0,0,1,2,0.6099502487562188,6.577235292520256,0
5449,1,0,1,0,0,1,2,0.4696517412935324,6.843323418822748,1
646,1,1,1,2,2,1,2,0.800497512437811,8.667783254048695,1
2199,1,0,0,1,0,1,0,0.27910447761194024,7.8426125804301305,0
911,1,0,1,2,2,1,1,0.8069651741293532,8.845705258356274,0
624,0,1,1,2,0,1,2,0.771641791044776,7.205115367985189,0
431,1,0,1,0,2,1,0,0.49004975124378103,7.342164113480079,1
3971,0,0,1,2,0,1,1,0.5960199004975125,6.640071893037045,0
4387,0,0,1,2,1,0,3,0.07810945273631842,6.540380437621107,0
5436,0,0,1,0,0,1,2,0.5109452736318407,4.242764567340374,1
67,1,0,1,2,2,0,2,0.6577114427860695,8.308778141256475,1
209,0,1,1,2,0,1,2,0.8154228855721393,8.832244778162735,1
1904,0,0,1,0,0,0,2,0.5950248756218905,4.357349646961441,1
3988,0,0,0,1,0,1,1,0.2199004975124378,7.079226516721677,0
1526,0,0,1,2,2,0,1,0.6064676616915423,8.594506022518871,0
2699,0,0,1,0,1,1,3,0.026368159203980085,5.5093883366279774,0
819,1,0,1,2,0,0,2,0.5507462686567164,6.253828811575473,1
2982,0,0,1,2,0,1,2,0.5621890547263682,6.560464734925045,1
1005,0,0,1,0,0,0,3,0.31492537313432833,3.910021002757473,0
5867,0,0,1,2,0,1,1,0.5039800995024876,7.222821460646684,0
457,0,0,1,0,1,1,3,0.019900497512437804,3.0081547935525483,0
1698,0,0,1,2,0,1,1,0.5746268656716418,7.703120542927412,0
6122,1,0,1,0,0,0,2,0.554726368159204,4.30406509320417,0
439,1,0,1,0,0,1,3,0.6373134328358209,5.367843429196647,0
564,0,0,1,0,2,1,0,0.7079601990049752,7.534308494092098,0
7020,1,0,1,0,0,1,1,0.8049751243781095,8.727648587453963,0
3800,1,0,1,0,1,1,3,0.019402985074626844,3.005682604407159,1
4689,0,0,0,1,0,0,0,0.11144278606965174,5.084195497204284,0
410,1,0,1,0,1,0,2,0.015422885572139305,6.92086891812752,0
6876,1,0,1,0,0,1,0,0.4069651741293532,5.819192326167029,0
1288,1,0,1,0,0,0,2,0.26368159203980096,5.810092539349616,0
3697,1,0,1,2,2,1,1,0.7218905472636815,8.781371194680025,0
2330,1,0,1,0,0,1,0,0.3114427860696517,5.974953994980992,0
3557,0,0,1,2,0,0,1,0.8800995024875623,8.85502165080859,0
6475,0,1,1,2,0,1,2,0.7492537313432835,7.724910523884861,1
1483,0,0,1,2,0,1,1,0.7582089552238807,8.842416683180959,0
1813,1,0,1,0,1,1,0,0.011940298507462671,6.397346235101363,0
513,1,0,0,1,0,1,2,0.06766169154228854,4.031582240485785,1
3693,1,0,1,0,0,0,3,0.49452736318407964,8.447660888748159,0
5102,0,0,1,0,2,0,0,0.46766169154228854,7.273647611970478,0
4693,0,0,1,2,2,1,0,0.8079601990049752,8.634745089251222,0
2794,1,0,1,0,1,1,1,0.020895522388059695,6.545134119865862,0
1080,0,0,1,0,1,0,3,0.01691542288557213,6.9360997519912795,0
5143,1,0,1,2,2,0,0,0.5885572139303483,8.332296321347902,0
1690,0,0,1,0,1,0,0,0.014427860696517386,5.980403599748557,0
4396,1,0,1,0,2,0,1,0.8104477611940298,8.753118704294984,0
3392,0,0,1,0,0,0,1,0.5626865671641791,7.9968894586161365,0
4262,1,0,1,0,1,1,3,0.008955223880596996,6.45833828334479,0
6446,1,0,1,0,0,0,0,0.6039800995024875,7.617882479576767,0
389,1,1,1,2,2,1,2,0.7691542288557214,7.828117710226346,1
3226,1,0,1,0,0,0,1,0.44378109452736314,8.137249620538151,0
6289,1,1,1,0,0,0,1,0.5303482587064676,7.794555406289233,0
2406,0,1,1,2,0,1,2,0.7631840796019901,7.473211123399243,0
1867,1,0,1,0,2,1,1,0.6751243781094527,8.17516756322103,0
2610,1,0,1,0,1,0,3,0.012935323383084563,4.811371016571989,0
6077,1,0,1,2,1,1,3,0.06517412935323383,7.261365531548025,0
3221,1,0,0,1,0,1,2,0.20945273631840794,7.655130194245177,1
2227,1,0,1,0,2,1,3,0.6547263681592039,7.975891177887339,0
3088,0,0,0,1,0,0,2,0.17910447761194026,5.924255797414532,0
1987,0,0,1,0,1,1,3,0.019900497512437804,3.0081547935525483,1
4837,0,0,0,1,0,1,2,0.056218905472636804,5.706445592075685,1
1504,1,0,1,2,0,0,2,0.799502487562189,8.62713220971623,0
2092,0,0,1,2,2,1,1,0.8497512437810945,8.644116548989011,0
6111,0,0,1,2,2,1,1,0.7427860696517413,8.125409070363936,0
2142,1,0,1,0,1,0,0,0.01641791044776117,6.849013258958374,0
5511,0,0,1,0,1,1,1,0.01840796019900498,5.448460024977757,0
3963,0,0,1,0,2,1,2,0.6686567164179105,4.4479314095616,1
5166,1,1,1,2,0,1,2,0.6194029850746269,7.644177443023404,0
1890,0,0,1,2,0,0,0,0.8124378109452737,8.722091302389098,1
5981,0,1,0,1,2,1,2,0.21492537313432836,7.268641343692334,0
2059,0,0,1,0,0,0,1,0.4203980099502488,8.261009786023827,0
3387,1,0,1,2,0,1,2,0.6621890547263681,7.622394834880179,1
5100,1,0,1,2,2,0,3,0.8517412935323382,7.703007682479236,0
5995,0,0,1,0,0,0,0,0.49303482587064673,6.736076882286662,0
6908,1,0,1,2,0,1,2,0.5666666666666667,7.854070723961987,1
2691,1,1,1,2,1,0,0,0.06567164179104479,7.550135342488429,0
6451,0,0,1,0,1,0,1,0.010945273631840807,6.39959277263563,0
4638,1,0,0,1,0,0,2,0.309452736318408,8.164865925470925,1
104,1,1,1,0,0,1,2,0.7039800995024875,6.405971983200375,0
5483,0,1,0,1,2,1,2,0.3656716417910447,8.037236191312713,0
1812,1,0,1,2,2,0,0,0.5761194029850747,8.503002984980188,0
3696,1,0,1,0,1,0,3,0.020398009950248763,6.388645435628448,0
2954,1,0,1,2,0,1,2,0.5636815920398011,6.152307072224812,1
4893,0,1,1,2,2,1,1,0.9860696517412934,9.040293176057617,0
1689,1,0,1,0,1,1,3,0.014925373134328346,2.9831534913471307,0
1144,1,0,1,0,0,0,1,0.2681592039800995,6.198478716492308,0
6260,1,0,1,2,1,0,3,0.06915422885572137,6.895632089179826,0
4905,0,1,1,2,2,1,2,0.7114427860696517,8.611939575954239,0
3554,1,0,1,0,0,0,0,0.5646766169154228,7.553994273340647,0
2950,1,1,1,0,2,0,3,0.3154228855721393,4.673762977453703,0
523,0,0,0,1,2,0,0,0.47213930348258704,8.428438477515677,0
6511,1,0,1,2,2,0,1,0.48557213930348253,8.368588769294194,0
4994,1,0,1,2,2,0,1,0.9218905472636817,8.977493646763008,0
6845,1,0,1,2,0,1,0,0.6935323383084577,6.258337861283517,0
4179,1,1,1,0,1,0,1,0.015422885572139305,6.376216613618605,0
3599,0,0,1,2,2,0,0,0.5716417910447761,8.262610571266647,0
815,1,0,0,1,2,1,3,0.43681592039800987,8.237175009521213,0
2556,0,0,1,0,2,1,2,0.8258706467661691,7.2843063769256595,1
618,1,0,1,2,2,0,0,0.9641791044776119,9.029950947412019,0
6356,1,0,1,0,1,1,3,0.006965174129353213,5.2235938203521,1
1281,0,0,1,0,1,0,3,0.01243781094527363,2.970414465569701,0
5571,0,0,1,2,0,1,2,0.6796019900497512,6.9725125261974155,0
2294,0,0,0,1,0,0,1,0.10298507462686568,6.88094918456163,1
4421,1,0,1,0,1,0,3,0.021393034825870627,7.111879096459092,0
3270,1,0,1,0,1,0,0,0.015422885572139305,5.83568754553614,0
2418,1,0,1,0,0,0,3,0.27263681592039796,6.892692401305092,0
828,1,0,0,1,2,1,3,0.37960199004975126,8.281078375820863,0
5837,1,1,1,2,0,1,1,0.5477611940298507,6.7190735390355,0
3890,0,1,0,1,0,0,2,0.06069651741293533,3.7340917969354845,1
3167,0,0,1,2,2,1,2,0.8268656716417909,8.726594752613934,0
3448,0,1,1,2,0,0,2,0.8,7.959537980293449,1
4904,1,0,0,1,0,0,3,0.1527363184079602,3.5145260669691587,0
336,1,1,1,2,2,1,0,0.6134328358208956,5.840496297972023,1
6069,0,0,1,0,1,0,2,0.024378109452736302,3.0301337002713233,0
5353,1,0,1,2,2,1,2,0.8537313432835821,8.79338449715252,0
1810,0,0,1,0,1,0,0,0.019900497512437804,6.576399928740386,0
1615,0,1,1,2,2,1,2,0.8462686567164178,7.969236669312039,1
5041,0,0,1,2,0,0,1,0.5517412935323384,8.494098551387365,0
2621,0,0,1,2,0,1,1,0.7756218905472637,7.10828505542476,1
1366,0,0,1,2,2,1,2,0.9004975124378108,8.835166807297895,0
5070,1,0,1,0,1,0,0,0.018905472636815884,6.005367452276974,0
1664,1,0,1,0,1,0,1,0.014925373134328346,5.338739281046952,0
2054,0,0,1,2,1,1,1,0.07661691542288557,7.4965969427327686,0
1201,0,1,1,2,0,1,2,0.5154228855721392,8.026970528189091,0
4935,0,0,1,2,1,0,3,0.057711442786069655,7.475764316275582,0
4191,0,0,1,2,0,1,2,0.6616915422885572,7.5048044694967455,0
825,0,0,1,2,1,0,3,0.04776119402985074,7.1349705296664006,0
2863,1,0,1,2,2,1,2,0.854726368159204,8.655745707077486,1
5897,0,0,0,1,2,0,1,0.4149253731343284,8.274127505665154,0
798,0,0,1,0,1,0,0,0.012935323383084563,7.288551940874587,0
2191,1,0,1,0,1,0,0,0.013432835820895522,5.24412513746461,0
2992,0,0,1,0,1,0,3,0.01791044776119402,4.572646994282532,0
3064,1,1,1,0,0,1,2,0.6696517412935323,6.012491914300058,0
4550,0,0,1,2,2,0,1,0.6004975124378109,7.521128465761734,0
11,0,0,1,2,2,1,1,0.980597014925373,9.042720218035122,0
6132,1,0,0,1,0,1,3,0.25174129353233826,6.9191896566078,0
7005,1,0,0,1,2,1,1,0.4233830845771144,8.357822242999093,0
3056,1,0,1,0,0,1,0,0.36467661691542286,7.8434956346776055,0
3864,0,1,1,2,2,1,2,0.4671641791044776,8.285273744329919,0
1368,1,1,1,2,2,1,1,0.8427860696517412,7.8227251388888766,1
4091,0,0,1,0,0,0,2,0.7199004975124377,4.506454213048934,1
2572,0,0,1,0,0,1,0,0.32388059701492533,5.663134076178392,1
2953,1,0,1,2,0,1,2,0.7144278606965173,5.908354640384975,1
6364,1,0,1,2,2,1,2,0.8950248756218905,8.96707064102838,0
2081,1,0,1,2,2,0,0,0.7338308457711442,8.79977477847906,0
5753,1,1,1,2,0,1,2,0.5656716417910447,6.9210169529653225,0
6360,1,0,1,2,1,1,0,0.06766169154228854,5.030111070596912,0
3659,0,0,1,0,0,0,2,0.5661691542288557,8.23553295128295,0
3236,1,0,1,0,1,0,3,0.01243781094527363,6.933764098163188,0
5614,1,0,1,0,1,0,1,0.010447761194029848,2.9601050959108397,0
4586,1,0,1,0,2,0,1,0.9348258706467661,8.523542988714988,0
2828,1,0,1,0,0,1,3,0.517910447761194,5.39544407727876,0
5381,0,0,1,0,1,0,3,0.013432835820895522,7.255944319270571,0
3791,1,0,1,0,1,0,3,0.019900497512437804,5.064807772984649,0
2450,0,0,1,2,0,1,2,0.5731343283582089,5.547518452181536,1
3874,1,0,1,0,0,0,0,0.6208955223880598,8.620209962649595,0
4541,1,0,1,0,0,1,2,0.5,4.22683374526818,1
3870,0,1,1,2,2,1,1,0.9701492537313433,9.041175880151377,0
3590,1,0,1,0,0,1,2,0.5497512437810945,6.674245685418749,1
5665,1,0,1,2,2,0,0,0.6203980099502486,8.649659016525288,0
2130,0,0,1,0,0,1,3,0.5144278606965175,4.24778070111149,1
3254,0,0,0,1,2,0,0,0.41094527363184075,7.6090194276440295,0
191,0,0,1,0,1,0,3,0.007960199004975133,5.7888892612867595,0
5406,0,1,1,2,2,0,2,0.7701492537313434,8.607353771124195,0
1743,0,0,1,0,1,0,1,0.01691542288557213,2.9932291433358724,0
4761,1,0,1,0,2,1,2,0.5154228855721392,5.84759417668828,1
3528,1,0,1,0,1,0,3,0.011442786069651711,6.967532483017997,0
4588,1,0,0,1,2,1,1,0.17761194029850746,7.5865499533176814,0
1074,1,0,1,2,2,1,2,0.753731343283582,6.651119574935682,1
1455,0,0,1,0,2,0,3,0.426865671641791,7.259854771489049,1
4331,0,0,1,0,1,0,3,0.014925373134328346,2.9831534913471307,0
6575,0,0,1,0,0,1,1,0.45621890547263677,7.808058895228842,0
7021,1,0,1,0,1,0,1,0.014925373134328346,6.752854317764174,0
6770,1,0,1,0,1,0,3,0.014427860696517386,7.151367902135687,0
3635,1,0,1,2,2,1,2,0.9149253731343284,8.918315550090265,0
3643,1,0,1,0,0,1,1,0.8766169154228854,8.890376125603678,0
689,0,0,1,2,2,0,2,0.7194029850746269,8.54024543494639,0
5608,0,0,1,0,2,1,3,0.4741293532338309,6.492315589726768,0
382,1,0,1,2,2,0,1,0.8582089552238806,8.793430016183276,0
4864,0,0,0,1,2,1,3,0.34079601990049746,7.096845542971463,0
4196,0,0,1,2,2,1,3,0.37661691542288556,6.941093338592648,0
6379,1,0,1,2,2,1,2,0.7014925373134329,7.5417626723129585,0
1846,1,0,1,2,0,1,2,0.6587064676616915,7.810798650770662,1
1460,1,0,1,2,2,1,3,0.5676616915422885,6.897149233194913,1
5824,0,0,1,2,1,1,0,0.0771144278606965,7.604371435680827,0
6838,0,0,1,0,2,0,2,0.8074626865671642,8.522180732927277,0
6572,0,1,1,2,2,1,3,0.908457711442786,8.482653505141492,1
738,0,0,1,0,1,1,3,0.013432835820895522,4.09016919081162,1
3731,1,0,1,0,2,0,2,0.546268656716418,8.035359866416924,0
4382,1,0,1,0,0,1,3,0.3621890547263681,8.050288754708175,0
3893,1,1,1,0,2,0,0,0.4791044776119403,4.549128795104466,1
1436,0,0,1,2,2,1,1,0.9681592039800994,9.025503654816559,0
6224,0,1,1,2,2,1,2,0.8577114427860696,8.489585584354687,0
1800,1,1,1,2,0,1,1,0.8139303482587064,8.83519591175379,1
3862,1,0,1,2,0,0,2,0.8333333333333334,8.784047361156581,1
846,0,0,1,2,2,1,0,0.7253731343283583,8.800550927387897,0
3681,1,0,1,0,0,1,2,0.7109452736318408,8.060097890071214,0
6465,1,0,1,2,2,0,1,0.7159203980099502,7.28217681645884,1
1466,0,0,1,2,2,1,2,0.7378109452736319,8.822631681457231,0
1940,0,0,1,0,1,0,3,0.01641791044776117,6.297109319933935,0
708,1,0,1,2,1,1,1,0.06865671641791044,7.190789064869412,1
2685,0,0,1,2,0,1,1,0.6129353233830845,7.784951689715204,1
2494,1,0,1,0,1,0,0,0.005970149253731349,6.76538493769041,0
1855,0,0,1,2,1,1,3,0.07462686567164178,3.248434627109745,0
845,0,0,1,0,0,1,3,0.3119402985074627,4.742320024135325,1
4209,0,0,1,0,1,1,3,0.026865671641791017,4.695924549256556,0
4831,0,0,1,0,2,1,2,0.7840796019900497,8.453816661571883,0
6222,1,0,1,2,1,1,0,0.07114427860696515,6.304174541781235,0
6441,1,0,1,0,1,1,0,0.014427860696517386,7.149956081829804,0
6045,1,0,0,1,0,1,3,0.16666666666666663,7.485716049732965,0
4099,0,0,1,2,2,0,0,0.8258706467661691,8.57566962517509,0
5002,1,1,1,0,0,1,2,0.5169154228855721,5.636038822569682,0
5807,0,1,1,0,0,0,2,0.7233830845771144,7.971758869453665,0
1039,1,0,1,2,0,0,1,0.553233830845771,8.12296471523406,0
2887,1,0,1,2,0,1,2,0.6945273631840796,6.686235408784025,0
4549,0,1,1,2,2,1,1,0.872636815920398,8.850123448341154,1
3858,1,0,1,2,2,0,2,0.7323383084577114,5.549270618501514,1
1516,0,0,1,0,1,0,3,0.01840796019900498,6.984206931142468,0
5484,0,0,0,1,0,0,2,0.21741293532338307,3.6913763343125234,1
1910,0,0,1,2,0,0,0,0.9159203980099503,8.853279639344848,0
1421,0,1,1,2,0,1,2,0.5537313432835821,7.703977866326191,1
1433,0,0,1,0,0,1,3,0.7119402985074627,7.029176134186477,1
5373,0,0,1,0,0,1,1,0.6656716417910448,6.886582713749336,0
2624,1,1,1,0,0,1,0,0.4248756218905473,8.323462800670377,0
3123,0,0,1,2,2,0,2,0.5373134328358209,7.851096816332606,1
1485,0,0,1,2,0,0,3,0.5502487562189055,8.116446932008014,0
4000,1,0,1,0,0,0,3,0.2761194029850746,6.198681947871933,0
1476,0,1,1,2,0,1,0,0.4009950248756219,7.449468918281522,0
774,0,0,1,2,1,0,0,0.06318407960199005,6.405641595818168,0
5480,1,0,1,0,1,1,3,0.014925373134328346,7.203777475708919,0
6440,1,0,1,0,0,0,3,0.6776119402985074,8.358701436073762,0
2293,0,0,1,2,1,0,3,0.07213930348258707,7.02202102511048,0
6840,0,0,1,0,1,0,1,0.007462686567164173,6.822959627277421,0
375,0,0,1,0,1,1,3,0.012935323383084563,6.257284372702628,0
2033,1,0,1,2,0,1,1,0.9139303482587063,8.404942325053657,0
4889,0,1,1,2,0,1,2,0.7791044776119402,8.183201874766498,1
5303,1,0,1,0,0,0,2,0.5124378109452736,7.455500894347073,0
1765,0,0,0,1,2,1,2,0.3218905472636816,6.978493293487479,0
6285,1,0,0,1,2,1,0,0.47114427860696506,8.426502326131734,0
1477,0,0,0,1,0,1,1,0.21741293532338307,5.681195975983405,1
986,1,0,1,0,2,0,1,0.635323383084577,7.864458321467554,0
4451,0,0,1,0,0,1,3,0.6054726368159203,7.486473168791046,0
3198,1,1,1,2,0,1,2,0.8258706467661691,7.799814791807548,1
6354,0,0,1,0,0,0,2,0.6099502487562188,4.376385754783795,1
5960,1,0,1,2,2,0,3,0.7203980099502488,8.751806710429648,0
4098,0,0,1,0,1,1,1,0.02288557213930348,4.050044303325521,0
3046,1,0,1,0,0,1,0,0.572139303482587,8.362794147415817,0
4478,1,0,1,2,2,1,1,0.9129353233830845,8.873278961826328,0
3777,1,0,1,0,1,0,2,0.025870646766169153,7.339375344567153,0
3965,0,1,1,2,2,1,0,0.617910447761194,6.964230125910116,0
5234,0,0,1,0,0,1,2,0.5164179104477612,4.818667360250496,0
2589,0,0,1,2,0,0,2,0.6547263681592039,7.930871452985186,1
4869,1,0,1,0,2,0,2,0.4895522388059702,7.912423121473705,0
1861,1,0,1,0,1,0,1,0.02487562189054726,3.0325462466767075,0
1006,1,0,1,0,0,1,2,0.7049751243781094,4.489759334476764,1
654,0,0,1,0,0,1,3,0.5139303482587065,6.209193465720693,0
759,0,0,1,2,0,1,2,0.32686567164179103,6.566883378016237,0
2066,0,0,1,2,2,0,2,0.7577114427860697,7.382248813500724,1
2818,1,0,1,0,2,1,2,0.5970149253731343,7.3071687796618665,1
4060,1,0,1,2,1,0,0,0.072636815920398,7.548608664820948,0
2935,0,0,1,2,0,0,0,0.41542288557213924,8.093752485975735,0
3778,1,0,1,2,0,1,1,0.7194029850746269,7.982672374138712,0
2783,0,0,1,0,0,0,2,0.5786069651741294,6.731853073990366,0
6483,0,1,1,0,2,1,2,0.663681592039801,7.274929907801973,0
2262,0,1,1,2,0,1,0,0.9139303482587063,8.95502222521447,0
1837,0,1,1,2,0,1,1,0.8099502487562189,8.84666239249648,0
6823,1,1,0,1,2,0,1,0.27014925373134324,5.369474560864365,0
4958,1,0,1,2,2,0,1,0.5049751243781094,7.889627737665561,0
3108,1,0,1,0,0,1,0,0.3024875621890547,5.460436216024472,0
2636,1,1,1,0,0,1,2,0.2577114427860696,4.528828952731369,1
4087,0,1,1,2,2,0,0,0.41393034825870645,8.040205228396058,0
5062,0,1,1,2,0,1,2,0.572139303482587,6.407292442251693,1
1491,0,0,1,2,2,1,2,0.6208955223880598,8.581144039908061,0
2999,1,0,1,0,1,1,1,0.02288557213930348,7.24643935339995,0
6566,0,0,1,2,0,1,1,0.4791044776119403,7.911250702492775,0
3043,0,0,1,0,0,1,3,0.8154228855721393,8.524853774082848,0
4328,0,0,1,0,1,1,3,0.008457711442786064,2.9496883350525844,1
5601,1,1,1,2,0,1,2,0.617412935323383,4.385769620952716,1
1042,1,0,1,0,0,1,1,0.2616915422885572,7.287970952836851,0
4726,0,0,1,0,1,0,3,0.020895522388059695,5.014627315365793,0
400,1,0,1,2,2,1,2,0.7318407960199005,8.692909649158056,0
4965,0,0,1,0,2,1,2,0.5636815920398011,4.316153890523174,1
1313,1,0,1,0,1,1,0,0.019402985074626844,7.083639493812086,0
55,0,0,1,2,0,0,2,0.31940298507462683,5.751143046016039,0
